Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID,Step
42,1,10,0,53,-1,"NXS114",55,607271242,"9.4.1"
43,1,10,0,53,-1,"NXS116",55,607271242,"9.4.1"
54,1,10,0,53,-1,"NXS127",55,607271242,"9.4.1"
15,1,10,0,53,-1,"NXS129",55,607271242,"9.4.1"
15,1,10,0,53,-1,"NXS135",55,607271242,"9.4.1"
6,1,10,0,53,-1,"NXS138",55,607271242,"9.4.1"
43,1,10,0,53,-1,"NXS147",55,607271242,"9.4.1"
2,1,10,0,53,-1,"NXS151",55,607271242,"9.4.1"
2,1,10,0,53,-1,"PSH119",55,607271242,"9.4.1"
1,1,10,0,53,-1,"PSH120",55,607271242,"9.4.1"
3,1,10,0,53,-1,"PSH148",55,607271242,"9.4.1"
30,1,10,0,53,-1,"PSH164",55,607271242,"9.4.1"
3,1,10,0,53,-1,"PSH165",55,607271242,"9.4.1"
15,1,10,0,53,-1,"PSH180",55,607271242,"9.4.1"
6,1,10,0,53,-1,"RRH121",55,607271242,"9.4.1"
2,1,10,0,53,-1,"RRH122",55,607271242,"9.4.1"
27,1,10,0,53,-1,"RRH123",55,607271242,"9.4.1"
6,1,10,0,53,-1,"RRH124",55,607271242,"9.4.1"
14,1,10,0,53,-1,"RRH126",55,607271242,"9.4.1"
7,1,10,0,53,-1,"RRH131",55,607271242,"9.4.1"
39,1,10,0,53,-1,"RRH132",55,607271242,"9.4.1"
7,1,10,0,53,-1,"RRH133",55,607271242,"9.4.1"
8,1,10,0,53,-1,"RRH140",55,607271242,"9.4.1"
3,1,10,0,53,-1,"RRH141",55,607271242,"9.4.1"
13,1,10,0,53,-1,"RRH143",55,607271242,"9.4.1"
4,1,10,0,53,-1,"RRH149",55,607271242,"9.4.1"
3,1,10,0,53,-1,"RRH153",55,607271242,"9.4.1"
5,1,10,0,53,-1,"RRH154",55,607271242,"9.4.1"
13,1,10,0,53,-1,"RRH155",55,607271242,"9.4.1"
3,1,10,0,53,-1,"RRH156",55,607271242,"9.4.1"
9,1,10,0,53,-1,"RRH157",55,607271242,"9.4.1"
11,1,10,0,53,-1,"RRH158",55,607271242,"9.4.1"
5,1,10,0,53,-1,"RRH159",55,607271242,"9.4.1"
16,1,10,0,53,-1,"RRH160",55,607271242,"9.4.1"
16,1,10,0,53,-1,"RRH161",55,607271242,"9.4.1"
4,1,10,0,53,-1,"RRH170",55,607271242,"9.4.1"
8,1,10,0,53,-1,"TRN104",55,607271242,"9.4.1"
4,1,10,0,53,-1,"TRN117",55,607271242,"9.4.1"
6,1,10,0,53,-1,"TRN118",55,607271242,"9.4.1"
6,1,10,0,53,-1,"TRN146",55,607271242,"9.4.1"
15,1,10,1,50,-1,"HAV137",55,607271242,"9.4.1"
37,1,10,1,50,-1,"NBN105",55,607271242,"9.4.1"
1,1,10,1,50,-1,"NXS102",55,607271242,"9.4.1"
22,1,10,1,50,-1,"NXS106",55,607271242,"9.4.1"
19,1,10,1,50,-1,"NXS108",55,607271242,"9.4.1"
5,1,10,1,50,-1,"NXS109",55,607271242,"9.4.1"
1,1,10,1,50,-1,"NXS110",55,607271242,"9.4.1"
1,1,10,1,50,-1,"NXS111",55,607271242,"9.4.1"
43,1,10,1,50,-1,"NXS113",55,607271242,"9.4.1"
4,1,10,1,50,-1,"NXS114",55,607271242,"9.4.1"
8,1,10,1,50,-1,"NXS116",55,607271242,"9.4.1"
11,1,10,1,50,-1,"NXS127",55,607271242,"9.4.1"
12,1,10,1,50,-1,"NXS129",55,607271242,"9.4.1"
3,1,10,1,50,-1,"NXS135",55,607271242,"9.4.1"
1,1,10,1,50,-1,"NXS138",55,607271242,"9.4.1"
14,1,10,1,50,-1,"NXS147",55,607271242,"9.4.1"
53,1,10,1,50,-1,"PSH119",55,607271242,"9.4.1"
16,1,10,1,50,-1,"PSH120",55,607271242,"9.4.1"
3,1,10,1,50,-1,"PSH148",55,607271242,"9.4.1"
4,1,10,1,50,-1,"PSH164",55,607271242,"9.4.1"
74,1,10,1,50,-1,"PSH180",55,607271242,"9.4.1"
12,1,10,1,50,-1,"RRH122",55,607271242,"9.4.1"
70,1,10,1,50,-1,"RRH123",55,607271242,"9.4.1"
25,1,10,1,50,-1,"RRH124",55,607271242,"9.4.1"
8,1,10,1,50,-1,"RRH126",55,607271242,"9.4.1"
1,1,10,1,50,-1,"RRH131",55,607271242,"9.4.1"
2,1,10,1,50,-1,"RRH132",55,607271242,"9.4.1"
3,1,10,1,50,-1,"RRH133",55,607271242,"9.4.1"
1,1,10,1,50,-1,"RRH140",55,607271242,"9.4.1"
1,1,10,1,50,-1,"RRH143",55,607271242,"9.4.1"
3,1,10,1,50,-1,"RRH158",55,607271242,"9.4.1"
1,1,10,1,50,-1,"RRH159",55,607271242,"9.4.1"
2,1,10,1,50,-1,"RRH160",55,607271242,"9.4.1"
2,1,10,1,50,-1,"RRH161",55,607271242,"9.4.1"
2,1,10,1,50,-1,"TRN104",55,607271242,"9.4.1"
29,1,10,1,50,-1,"TRN118",55,607271242,"9.4.1"
16,1,10,1,50,-1,"TRN146",55,607271242,"9.4.1"
7,1,10,1,53,-1,"HAV137",55,607271242,"9.4.1"
109,1,10,1,53,-1,"NBN105",55,607271242,"9.4.1"
5,1,10,1,53,-1,"NXS102",55,607271242,"9.4.1"
5,1,10,1,53,-1,"NXS103",55,607271242,"9.4.1"
58,1,10,1,53,-1,"NXS106",55,607271242,"9.4.1"
10,1,10,1,53,-1,"NXS107",55,607271242,"9.4.1"
15,1,10,1,53,-1,"NXS108",55,607271242,"9.4.1"
16,1,10,1,53,-1,"NXS109",55,607271242,"9.4.1"
15,1,10,1,53,-1,"NXS110",55,607271242,"9.4.1"
14,1,10,1,53,-1,"NXS111",55,607271242,"9.4.1"
7,1,10,1,53,-1,"NXS112",55,607271242,"9.4.1"
129,1,10,1,53,-1,"NXS113",55,607271242,"9.4.1"
41,1,10,1,53,-1,"NXS114",55,607271242,"9.4.1"
43,1,10,1,53,-1,"NXS116",55,607271242,"9.4.1"
54,1,10,1,53,-1,"NXS127",55,607271242,"9.4.1"
15,1,10,1,53,-1,"NXS129",55,607271242,"9.4.1"
15,1,10,1,53,-1,"NXS135",55,607271242,"9.4.1"
6,1,10,1,53,-1,"NXS138",55,607271242,"9.4.1"
43,1,10,1,53,-1,"NXS147",55,607271242,"9.4.1"
2,1,10,1,53,-1,"NXS151",55,607271242,"9.4.1"
2,1,10,1,53,-1,"PSH119",55,607271242,"9.4.1"
1,1,10,1,53,-1,"PSH120",55,607271242,"9.4.1"
3,1,10,1,53,-1,"PSH148",55,607271242,"9.4.1"
30,1,10,1,53,-1,"PSH164",55,607271242,"9.4.1"
3,1,10,1,53,-1,"PSH165",55,607271242,"9.4.1"
15,1,10,1,53,-1,"PSH180",55,607271242,"9.4.1"
5,1,10,1,53,-1,"RRH121",55,607271242,"9.4.1"
2,1,10,1,53,-1,"RRH122",55,607271242,"9.4.1"
23,1,10,1,53,-1,"RRH123",55,607271242,"9.4.1"
6,1,10,1,53,-1,"RRH124",55,607271242,"9.4.1"
14,1,10,1,53,-1,"RRH126",55,607271242,"9.4.1"
6,1,10,1,53,-1,"RRH131",55,607271242,"9.4.1"
36,1,10,1,53,-1,"RRH132",55,607271242,"9.4.1"
7,1,10,1,53,-1,"RRH133",55,607271242,"9.4.1"
6,1,10,1,53,-1,"RRH140",55,607271242,"9.4.1"
1,1,10,1,53,-1,"RRH141",55,607271242,"9.4.1"
13,1,10,1,53,-1,"RRH143",55,607271242,"9.4.1"
4,1,10,1,53,-1,"RRH149",55,607271242,"9.4.1"
3,1,10,1,53,-1,"RRH153",55,607271242,"9.4.1"
4,1,10,1,53,-1,"RRH154",55,607271242,"9.4.1"
11,1,10,1,53,-1,"RRH155",55,607271242,"9.4.1"
3,1,10,1,53,-1,"RRH156",55,607271242,"9.4.1"
7,1,10,1,53,-1,"RRH157",55,607271242,"9.4.1"
7,1,10,1,53,-1,"RRH158",55,607271242,"9.4.1"
4,1,10,1,53,-1,"RRH159",55,607271242,"9.4.1"
14,1,10,1,53,-1,"RRH160",55,607271242,"9.4.1"
16,1,10,1,53,-1,"RRH161",55,607271242,"9.4.1"
4,1,10,1,53,-1,"RRH170",55,607271242,"9.4.1"
8,1,10,1,53,-1,"TRN104",55,607271242,"9.4.1"
6,1,10,1,53,-1,"TRN118",55,607271242,"9.4.1"
6,1,10,1,53,-1,"TRN146",55,607271242,"9.4.1"
7,1,10,1,1190,-1,"NBN105",55,607271242,"9.4.1"
3,1,10,1,1190,-1,"NXS102",55,607271242,"9.4.1"
2,1,10,1,1190,-1,"NXS103",55,607271242,"9.4.1"
21,1,10,1,1190,-1,"NXS106",55,607271242,"9.4.1"
5,1,10,1,1190,-1,"NXS107",55,607271242,"9.4.1"
6,1,10,1,1190,-1,"NXS108",55,607271242,"9.4.1"
6,1,10,1,1190,-1,"NXS109",55,607271242,"9.4.1"
5,1,10,1,1190,-1,"NXS110",55,607271242,"9.4.1"
8,1,10,1,1190,-1,"NXS111",55,607271242,"9.4.1"
7,1,10,1,1190,-1,"NXS112",55,607271242,"9.4.1"
15,1,10,1,1190,-1,"NXS113",55,607271242,"9.4.1"
5,1,10,1,1190,-1,"NXS114",55,607271242,"9.4.1"
21,1,10,1,1190,-1,"NXS116",55,607271242,"9.4.1"
4,1,10,1,1190,-1,"NXS127",55,607271242,"9.4.1"
6,1,10,1,1190,-1,"NXS129",55,607271242,"9.4.1"
4,1,10,1,1190,-1,"NXS135",55,607271242,"9.4.1"
3,1,10,1,1190,-1,"NXS138",55,607271242,"9.4.1"
6,1,10,1,1190,-1,"NXS147",55,607271242,"9.4.1"
3,1,10,1,1190,-1,"NXS151",55,607271242,"9.4.1"
1,1,10,1,1190,-1,"RRH126",55,607271242,"9.4.1"
2,1,10,1,1190,-1,"RRH131",55,607271242,"9.4.1"
2,1,10,1,1190,-1,"RRH132",55,607271242,"9.4.1"
1,1,10,1,1190,-1,"RRH140",55,607271242,"9.4.1"
1,1,10,1,1190,-1,"RRH141",55,607271242,"9.4.1"
10,1,10,1,1190,-1,"RRH153",55,607271242,"9.4.1"
1,1,10,1,1190,-1,"RRH155",55,607271242,"9.4.1"
1,1,10,1,1190,-1,"RRH157",55,607271242,"9.4.1"
2,1,10,1,1190,-1,"RRH158",55,607271242,"9.4.1"
5,1,10,1,1190,-1,"RRH159",55,607271242,"9.4.1"
4,1,10,1,1190,-1,"RRH161",55,607271242,"9.4.1"
3,1,10,1,1190,-1,"TRN104",55,607271242,"9.4.1"
2,1,10,1,1190,-1,"TRN117",55,607271242,"9.4.1"
13,1,10,1,1191,-1,"NBN105",55,607271242,"9.4.1"
4,1,10,1,1191,-1,"NXS102",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"NXS103",55,607271242,"9.4.1"
12,1,10,1,1191,-1,"NXS106",55,607271242,"9.4.1"
4,1,10,1,1191,-1,"NXS107",55,607271242,"9.4.1"
7,1,10,1,1191,-1,"NXS108",55,607271242,"9.4.1"
5,1,10,1,1191,-1,"NXS109",55,607271242,"9.4.1"
5,1,10,1,1191,-1,"NXS110",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"NXS111",55,607271242,"9.4.1"
4,1,10,1,1191,-1,"NXS112",55,607271242,"9.4.1"
18,1,10,1,1191,-1,"NXS113",55,607271242,"9.4.1"
16,1,10,1,1191,-1,"NXS116",55,607271242,"9.4.1"
5,1,10,1,1191,-1,"NXS127",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"NXS129",55,607271242,"9.4.1"
3,1,10,1,1191,-1,"NXS135",55,607271242,"9.4.1"
2,1,10,1,1191,-1,"NXS138",55,607271242,"9.4.1"
6,1,10,1,1191,-1,"NXS147",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"NXS151",55,607271242,"9.4.1"
4,1,10,1,1191,-1,"PSH180",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH121",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH124",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH131",55,607271242,"9.4.1"
5,1,10,1,1191,-1,"RRH132",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH133",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH140",55,607271242,"9.4.1"
2,1,10,1,1191,-1,"RRH143",55,607271242,"9.4.1"
10,1,10,1,1191,-1,"RRH153",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH157",55,607271242,"9.4.1"
1,1,10,1,1191,-1,"RRH158",55,607271242,"9.4.1"
4,1,10,1,1191,-1,"RRH161",55,607271242,"9.4.1"
3,1,10,1,1191,-1,"TRN104",55,607271242,"9.4.1"
2,1,10,2,50,-1,"NXS102",55,607271242,"9.4.1"
1,1,10,2,50,-1,"NXS106",55,607271242,"9.4.1"
2,1,10,2,50,-1,"PSH119",55,607271242,"9.4.1"
2,1,10,2,50,-1,"RRH122",55,607271242,"9.4.1"
5,1,10,2,50,-1,"RRH123",55,607271242,"9.4.1"
5,1,10,2,50,-1,"RRH124",55,607271242,"9.4.1"
1,1,10,2,50,-1,"RRH126",55,607271242,"9.4.1"
1,1,10,2,50,-1,"RRH133",55,607271242,"9.4.1"
1,1,10,2,50,-1,"RRH141",55,607271242,"9.4.1"
1,1,10,2,50,-1,"RRH158",55,607271242,"9.4.1"
4,1,10,2,53,-1,"NBN105",55,607271242,"9.4.1"
5,1,10,2,53,-1,"NXS102",55,607271242,"9.4.1"
1,1,10,2,53,-1,"NXS103",55,607271242,"9.4.1"
1,1,10,2,53,-1,"NXS106",55,607271242,"9.4.1"
1,1,10,2,53,-1,"NXS110",55,607271242,"9.4.1"
6,1,10,2,53,-1,"NXS111",55,607271242,"9.4.1"
1,1,10,2,53,-1,"NXS114",55,607271242,"9.4.1"
1,1,10,2,53,-1,"RRH121",55,607271242,"9.4.1"
4,1,10,2,53,-1,"RRH123",55,607271242,"9.4.1"
3,1,10,2,53,-1,"RRH132",55,607271242,"9.4.1"
2,1,10,2,53,-1,"RRH140",55,607271242,"9.4.1"
2,1,10,2,53,-1,"RRH141",55,607271242,"9.4.1"
1,1,10,2,53,-1,"RRH154",55,607271242,"9.4.1"
2,1,10,2,53,-1,"RRH155",55,607271242,"9.4.1"
2,1,10,2,53,-1,"RRH157",55,607271242,"9.4.1"
4,1,10,2,53,-1,"RRH158",55,607271242,"9.4.1"
1,1,10,2,53,-1,"RRH159",55,607271242,"9.4.1"
2,1,10,2,53,-1,"RRH160",55,607271242,"9.4.1"
4,1,10,2,1290,-1,"NBN105",55,607271242,"9.4.1"
19,1,10,2,1290,-1,"NXS102",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"NXS103",55,607271242,"9.4.1"
2,1,10,2,1290,-1,"NXS106",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"NXS110",55,607271242,"9.4.1"
2,1,10,2,1290,-1,"NXS112",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"NXS114",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"PSH165",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"RRH131",55,607271242,"9.4.1"
4,1,10,2,1290,-1,"RRH132",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"RRH140",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"RRH154",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"RRH160",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"RRH161",55,607271242,"9.4.1"
1,1,10,2,1290,-1,"RRH169",55,607271242,"9.4.1"
3,1,10,2,1291,-1,"NBN105",55,607271242,"9.4.1"
13,1,10,2,1291,-1,"NXS102",55,607271242,"9.4.1"
4,1,10,2,1291,-1,"NXS103",55,607271242,"9.4.1"
7,1,10,2,1291,-1,"NXS106",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"NXS107",55,607271242,"9.4.1"
2,1,10,2,1291,-1,"NXS110",55,607271242,"9.4.1"
5,1,10,2,1291,-1,"NXS111",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"NXS114",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"NXS116",55,607271242,"9.4.1"
3,1,10,2,1291,-1,"NXS138",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"PSH165",55,607271242,"9.4.1"
2,1,10,2,1291,-1,"RRH121",55,607271242,"9.4.1"
2,1,10,2,1291,-1,"RRH131",55,607271242,"9.4.1"
2,1,10,2,1291,-1,"RRH132",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"RRH133",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"RRH154",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"RRH156",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"RRH158",55,607271242,"9.4.1"
2,1,10,2,1291,-1,"RRH160",55,607271242,"9.4.1"
1,1,10,2,1291,-1,"RRH161",55,607271242,"9.4.1"
1,1,10,3,53,-1,"RRH131",55,607271242,"9.4.1"
4,1,10,3,53,-1,"TRN117",55,607271242,"9.4.1"
1,1,10,99,53,-1,"NXS113",55,607271242,"9.4.1"
169,1,11,0,50,-1,,55,607271242,"9.4.1"
536,1,11,0,53,-1,,55,607271242,"9.4.1"
1826,1,11,0,54,-1,,55,607271242,"9.4.1"
394,1,11,0,55,-1,,55,607271242,"9.4.1"
55,1,11,0,56,-1,,55,607271242,"9.4.1"
24,1,11,0,57,-1,,55,607271242,"9.4.1"
26,1,11,0,58,-1,,55,607271242,"9.4.1"
22,1,11,0,59,-1,,55,607271242,"9.4.1"
1066,1,11,0,60,-1,,55,607271242,"9.4.1"
55,1,11,0,61,-1,,55,607271242,"9.4.1"
20,1,11,0,62,-1,,55,607271242,"9.4.1"
9,1,11,0,63,-1,,55,607271242,"9.4.1"
7,1,11,0,64,-1,,55,607271242,"9.4.1"
16,1,11,0,65,-1,,55,607271242,"9.4.1"
9,1,11,0,66,-1,,55,607271242,"9.4.1"
1702,1,11,0,67,-1,,55,607271242,"9.4.1"
182,1,11,0,68,-1,,55,607271242,"9.4.1"
584,1,11,0,69,-1,,55,607271242,"9.4.1"
179,1,11,0,70,-1,,55,607271242,"9.4.1"
366,1,11,0,71,-1,,55,607271242,"9.4.1"
264,1,11,0,72,-1,,55,607271242,"9.4.1"
1526,1,11,0,73,-1,,55,607271242,"9.4.1"
498,1,11,0,74,-1,,55,607271242,"9.4.1"
220,1,11,0,75,-1,,55,607271242,"9.4.1"
228,1,11,0,76,-1,,55,607271242,"9.4.1"
2298,1,11,0,77,-1,,55,607271242,"9.4.1"
50,1,11,0,86,-1,,55,607271242,"9.4.1"
149,1,11,0,87,-1,,55,607271242,"9.4.1"
182,1,11,0,88,-1,,55,607271242,"9.4.1"
500,1,11,0,89,-1,,55,607271242,"9.4.1"
183,1,11,0,90,-1,,55,607271242,"9.4.1"
157,1,11,0,91,-1,,55,607271242,"9.4.1"
792,1,11,0,92,-1,,55,607271242,"9.4.1"
782,1,11,0,93,-1,,55,607271242,"9.4.1"
564,1,11,0,94,-1,,55,607271242,"9.4.1"
486,1,11,0,95,-1,,55,607271242,"9.4.1"
121,1,11,0,96,-1,,55,607271242,"9.4.1"
682,1,11,0,97,-1,,55,607271242,"9.4.1"
45,1,11,0,5053,-1,,55,607271242,"9.4.1"
127,1,11,0,5054,-1,,55,607271242,"9.4.1"
7,1,11,0,5055,-1,,55,607271242,"9.4.1"
3,1,11,0,5056,-1,,55,607271242,"9.4.1"
1,1,11,0,5057,-1,,55,607271242,"9.4.1"
3,1,11,0,5058,-1,,55,607271242,"9.4.1"
2,1,11,0,5059,-1,,55,607271242,"9.4.1"
33,1,11,0,5060,-1,,55,607271242,"9.4.1"
1,1,11,0,5061,-1,,55,607271242,"9.4.1"
2,1,11,0,5062,-1,,55,607271242,"9.4.1"
1,1,11,0,5063,-1,,55,607271242,"9.4.1"
1,1,11,0,5066,-1,,55,607271242,"9.4.1"
86,1,11,0,5067,-1,,55,607271242,"9.4.1"
5,1,11,0,5068,-1,,55,607271242,"9.4.1"
19,1,11,0,5069,-1,,55,607271242,"9.4.1"
10,1,11,0,5070,-1,,55,607271242,"9.4.1"
17,1,11,0,5071,-1,,55,607271242,"9.4.1"
10,1,11,0,5072,-1,,55,607271242,"9.4.1"
47,1,11,0,5073,-1,,55,607271242,"9.4.1"
22,1,11,0,5074,-1,,55,607271242,"9.4.1"
9,1,11,0,5075,-1,,55,607271242,"9.4.1"
11,1,11,0,5076,-1,,55,607271242,"9.4.1"
108,1,11,0,5077,-1,,55,607271242,"9.4.1"
29,1,11,0,5097,-1,,55,607271242,"9.4.1"
166,1,11,1,50,-1,,55,607271242,"9.4.1"
516,1,11,1,53,-1,,55,607271242,"9.4.1"
1655,1,11,1,54,-1,,55,607271242,"9.4.1"
272,1,11,1,55,-1,,55,607271242,"9.4.1"
32,1,11,1,56,-1,,55,607271242,"9.4.1"
18,1,11,1,57,-1,,55,607271242,"9.4.1"
19,1,11,1,58,-1,,55,607271242,"9.4.1"
13,1,11,1,59,-1,,55,607271242,"9.4.1"
574,1,11,1,60,-1,,55,607271242,"9.4.1"
22,1,11,1,61,-1,,55,607271242,"9.4.1"
16,1,11,1,62,-1,,55,607271242,"9.4.1"
8,1,11,1,63,-1,,55,607271242,"9.4.1"
2,1,11,1,64,-1,,55,607271242,"9.4.1"
10,1,11,1,65,-1,,55,607271242,"9.4.1"
7,1,11,1,66,-1,,55,607271242,"9.4.1"
1274,1,11,1,67,-1,,55,607271242,"9.4.1"
122,1,11,1,68,-1,,55,607271242,"9.4.1"
327,1,11,1,69,-1,,55,607271242,"9.4.1"
112,1,11,1,70,-1,,55,607271242,"9.4.1"
237,1,11,1,71,-1,,55,607271242,"9.4.1"
180,1,11,1,72,-1,,55,607271242,"9.4.1"
804,1,11,1,73,-1,,55,607271242,"9.4.1"
312,1,11,1,74,-1,,55,607271242,"9.4.1"
142,1,11,1,75,-1,,55,607271242,"9.4.1"
154,1,11,1,76,-1,,55,607271242,"9.4.1"
1598,1,11,1,77,-1,,55,607271242,"9.4.1"
136,1,11,1,90,-1,,55,607271242,"9.4.1"
106,1,11,1,91,-1,,55,607271242,"9.4.1"
581,1,11,1,92,-1,,55,607271242,"9.4.1"
630,1,11,1,93,-1,,55,607271242,"9.4.1"
515,1,11,1,94,-1,,55,607271242,"9.4.1"
483,1,11,1,95,-1,,55,607271242,"9.4.1"
118,1,11,1,96,-1,,55,607271242,"9.4.1"
570,1,11,1,97,-1,,55,607271242,"9.4.1"
130,1,11,1,1190,-1,,55,607271242,"9.4.1"
104,1,11,1,1191,-1,,55,607271242,"9.4.1"
45,1,11,1,5053,-1,,55,607271242,"9.4.1"
124,1,11,1,5054,-1,,55,607271242,"9.4.1"
6,1,11,1,5055,-1,,55,607271242,"9.4.1"
3,1,11,1,5056,-1,,55,607271242,"9.4.1"
1,1,11,1,5057,-1,,55,607271242,"9.4.1"
3,1,11,1,5058,-1,,55,607271242,"9.4.1"
2,1,11,1,5059,-1,,55,607271242,"9.4.1"
33,1,11,1,5060,-1,,55,607271242,"9.4.1"
1,1,11,1,5061,-1,,55,607271242,"9.4.1"
2,1,11,1,5062,-1,,55,607271242,"9.4.1"
1,1,11,1,5063,-1,,55,607271242,"9.4.1"
1,1,11,1,5066,-1,,55,607271242,"9.4.1"
84,1,11,1,5067,-1,,55,607271242,"9.4.1"
5,1,11,1,5068,-1,,55,607271242,"9.4.1"
18,1,11,1,5069,-1,,55,607271242,"9.4.1"
10,1,11,1,5070,-1,,55,607271242,"9.4.1"
17,1,11,1,5071,-1,,55,607271242,"9.4.1"
10,1,11,1,5072,-1,,55,607271242,"9.4.1"
47,1,11,1,5073,-1,,55,607271242,"9.4.1"
22,1,11,1,5074,-1,,55,607271242,"9.4.1"
9,1,11,1,5075,-1,,55,607271242,"9.4.1"
10,1,11,1,5076,-1,,55,607271242,"9.4.1"
105,1,11,1,5077,-1,,55,607271242,"9.4.1"
29,1,11,1,5097,-1,,55,607271242,"9.4.1"
3,1,11,2,50,-1,,55,607271242,"9.4.1"
68,1,11,2,51,-1,,55,607271242,"9.4.1"
19,1,11,2,53,-1,,55,607271242,"9.4.1"
163,1,11,2,54,-1,,55,607271242,"9.4.1"
121,1,11,2,55,-1,,55,607271242,"9.4.1"
22,1,11,2,56,-1,,55,607271242,"9.4.1"
6,1,11,2,57,-1,,55,607271242,"9.4.1"
6,1,11,2,58,-1,,55,607271242,"9.4.1"
8,1,11,2,59,-1,,55,607271242,"9.4.1"
492,1,11,2,60,-1,,55,607271242,"9.4.1"
28,1,11,2,61,-1,,55,607271242,"9.4.1"
4,1,11,2,62,-1,,55,607271242,"9.4.1"
1,1,11,2,63,-1,,55,607271242,"9.4.1"
4,1,11,2,64,-1,,55,607271242,"9.4.1"
6,1,11,2,65,-1,,55,607271242,"9.4.1"
2,1,11,2,66,-1,,55,607271242,"9.4.1"
409,1,11,2,67,-1,,55,607271242,"9.4.1"
61,1,11,2,68,-1,,55,607271242,"9.4.1"
257,1,11,2,69,-1,,55,607271242,"9.4.1"
65,1,11,2,70,-1,,55,607271242,"9.4.1"
129,1,11,2,71,-1,,55,607271242,"9.4.1"
80,1,11,2,72,-1,,55,607271242,"9.4.1"
715,1,11,2,73,-1,,55,607271242,"9.4.1"
178,1,11,2,74,-1,,55,607271242,"9.4.1"
78,1,11,2,75,-1,,55,607271242,"9.4.1"
74,1,11,2,76,-1,,55,607271242,"9.4.1"
680,1,11,2,77,-1,,55,607271242,"9.4.1"
45,1,11,2,86,-1,,55,607271242,"9.4.1"
146,1,11,2,87,-1,,55,607271242,"9.4.1"
182,1,11,2,88,-1,,55,607271242,"9.4.1"
478,1,11,2,89,-1,,55,607271242,"9.4.1"
47,1,11,2,90,-1,,55,607271242,"9.4.1"
51,1,11,2,91,-1,,55,607271242,"9.4.1"
215,1,11,2,92,-1,,55,607271242,"9.4.1"
158,1,11,2,93,-1,,55,607271242,"9.4.1"
50,1,11,2,94,-1,,55,607271242,"9.4.1"
3,1,11,2,95,-1,,55,607271242,"9.4.1"
3,1,11,2,96,-1,,55,607271242,"9.4.1"
105,1,11,2,97,-1,,55,607271242,"9.4.1"
30,1,11,2,1290,-1,,55,607271242,"9.4.1"
40,1,11,2,1291,-1,,55,607271242,"9.4.1"
3,1,11,2,5054,-1,,55,607271242,"9.4.1"
1,1,11,2,5055,-1,,55,607271242,"9.4.1"
2,1,11,2,5067,-1,,55,607271242,"9.4.1"
1,1,11,2,5069,-1,,55,607271242,"9.4.1"
1,1,11,2,5076,-1,,55,607271242,"9.4.1"
3,1,11,2,5077,-1,,55,607271242,"9.4.1"
1,1,11,2,5153,-1,,55,607271242,"9.4.1"
11,1,11,2,5154,-1,,55,607271242,"9.4.1"
16,1,11,2,5155,-1,,55,607271242,"9.4.1"
1,1,11,2,5156,-1,,55,607271242,"9.4.1"
31,1,11,2,5160,-1,,55,607271242,"9.4.1"
3,1,11,2,5161,-1,,55,607271242,"9.4.1"
1,1,11,2,5162,-1,,55,607271242,"9.4.1"
17,1,11,2,5167,-1,,55,607271242,"9.4.1"
4,1,11,2,5168,-1,,55,607271242,"9.4.1"
9,1,11,2,5169,-1,,55,607271242,"9.4.1"
2,1,11,2,5170,-1,,55,607271242,"9.4.1"
4,1,11,2,5171,-1,,55,607271242,"9.4.1"
2,1,11,2,5172,-1,,55,607271242,"9.4.1"
40,1,11,2,5173,-1,,55,607271242,"9.4.1"
10,1,11,2,5174,-1,,55,607271242,"9.4.1"
3,1,11,2,5175,-1,,55,607271242,"9.4.1"
2,1,11,2,5176,-1,,55,607271242,"9.4.1"
28,1,11,2,5177,-1,,55,607271242,"9.4.1"
20,1,11,2,5197,-1,,55,607271242,"9.4.1"
