HoHID,HHType,QualifyingExitHHID,LastInactive,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID,Step
"C36948",1,"NXS10922924HH1",2025-11-05,0,1,2,423,-1,0,0,1,0,5,24,0,0,1,608011156,"7.12.2"
"C36951",1,"NXS12722981HH1",2025-11-07,0,1,2,431,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C36954",1,"NXS12724758HH1",2025-11-07,0,5,2,423,102,1,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C36957",1,"NXS14723014HH1",2025-11-08,0,1,2,410,-1,0,0,1,0,2,25,0,0,1,608011156,"7.12.2"
"C36960",1,"RRH15823110HH1",2025-11-12,0,1,5,431,-1,0,0,0,0,5,25,0,0,4,608011156,"7.12.2"
"C36963",1,"NXS10223143HH1",2025-11-13,0,1,2,207,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C36981",1,"RRH15823047HH1",2025-11-09,0,1,7,99,-1,0,0,1,1,5,25,0,0,4,608011156,"7.12.2"
"C36984",1,"NXS12724532HH1",2025-11-09,0,5,2,206,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C36993",1,"NXS11122968HH2",2025-11-07,0,1,2,314,-1,0,0,1,2,4,25,1,0,1,608011156,"7.12.2"
"C36999",1,"NXS13523525HH1",2025-11-08,0,5,2,99,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37002",1,"NXS10622925HH1",2025-11-05,0,1,2,99,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.2"
"C37005",1,"NXS14723836HH1",2025-12-10,0,5,2,423,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37008",1,"NXS13523427HH1",2025-11-24,0,1,2,422,116,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37011",1,"RRH12322315HH1",2025-10-05,0,1,5,419,-1,1,1,1,0,5,25,0,0,4,608011156,"7.12.2"
"C37014",2,"NXS15123027HH2",2025-11-08,0,1,2,313,-1,0,0,0,2,5,18,0,0,1,608011156,"7.12.2"
"C37023",2,"RRH13123386HH2",2025-11-22,0,1,5,410,-1,0,0,0,0,35,25,1,0,4,608011156,"7.12.2"
"C37026",1,"NBN10523051HH1",2025-11-14,0,1,2,99,-1,0,0,0,0,5,24,0,0,1,608011156,"7.12.2"
"C37029",2,"NXS10623021HH3",2025-11-08,0,1,2,99,-1,0,4,0,2,6,24,1,0,1,608011156,"7.12.2"
"C37038",1,"NXS11123941HH1",2025-12-13,0,1,2,314,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37041",1,"NBN10524949HH1",2025-11-09,0,5,2,99,-1,0,6,1,0,3,25,0,0,1,608011156,"7.12.2"
"C37044",1,"NXS11324401HH1",2026-01-02,0,1,2,423,-1,0,0,0,1,3,24,0,0,1,608011156,"7.12.2"
"C37047",1,"NXS11624676HH1",2026-01-12,0,4,2,314,-1,0,0,1,2,7,25,0,0,1,608011156,"7.12.2"
"C37050",1,"NBN10523013HH1",2025-11-08,0,1,2,99,-1,0,0,0,0,5,55,0,0,1,608011156,"7.12.2"
"C37053",1,"NXS12723089HH1",2025-11-11,0,1,2,116,-1,0,0,0,2,5,25,0,0,1,608011156,"7.12.2"
"C37056",1,"NXS14723099HH1",2025-11-12,0,1,2,312,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37059",1,"NXS11323096HH1",2025-11-12,0,1,2,423,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37062",1,"NXS14723100HH1",2025-11-12,0,1,2,422,-1,0,1,1,0,98,25,0,0,1,608011156,"7.12.2"
"C37068",1,"NXS11323104HH1",2025-11-12,0,1,2,423,94,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37071",1,"NXS14723109HH1",2025-11-12,0,1,2,422,-1,0,0,1,0,13,55,0,0,1,608011156,"7.12.2"
"C37077",1,"NXS11323590HH1",2025-11-12,0,5,2,423,-1,0,0,1,2,3,25,0,0,1,608011156,"7.12.2"
"C37086",1,"NXS11222936HH1",2025-11-06,0,1,2,312,-1,0,9,1,0,3,55,0,0,1,608011156,"7.12.2"
"C37089",1,"NXS10823483HH1",2025-11-08,0,5,2,99,-1,0,0,1,0,3,18,0,0,1,608011156,"7.12.2"
"C37092",1,"TRN10423058HH1",2025-11-09,0,1,3,302,-1,0,1,1,1,5,24,0,0,2,608011156,"7.12.2"
"C37098",1,"NXS12723247HH1",2025-11-16,0,1,2,423,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37101",1,"NXS10623067HH1",2025-11-09,0,1,2,313,-1,0,0,1,0,14,25,0,0,1,608011156,"7.12.2"
"C37104",2,"NXS11222997HH3",2025-11-07,0,1,2,410,-1,0,0,0,0,3,18,1,0,1,608011156,"7.12.2"
"C37107",2,"NXS10223128HH2",2025-11-12,0,1,2,99,178,0,0,0,2,56,25,1,0,1,608011156,"7.12.2"
"C37116",1,"NXS12724036HH1",2025-12-17,0,5,2,313,-1,0,1,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37119",1,"NXS12723308HH1",2025-11-13,0,5,2,116,-1,0,0,0,0,15,25,0,0,1,608011156,"7.12.2"
"C37125",1,"NXS14723187HH1",2025-11-14,0,1,2,410,-1,0,0,1,0,13,24,0,0,1,608011156,"7.12.2"
"C37128",1,"NXS14723188HH1",2025-11-14,0,1,2,423,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37131",1,"TRN10423127HH1",2025-11-12,0,1,3,302,-1,0,0,1,0,5,25,0,0,2,608011156,"7.12.2"
"C37134",1,"TRN10422124HH1",2025-09-26,0,1,3,302,-1,0,0,1,0,5,25,0,0,2,608011156,"7.12.2"
"C37140",1,"NXS14723198HH1",2025-11-14,0,1,2,422,-1,0,0,0,0,3,24,0,0,1,608011156,"7.12.2"
"C37143",1,"NXS11325076HH1",2025-11-14,0,5,2,423,-1,0,0,0,0,98,25,0,0,1,608011156,"7.12.2"
"C37146",2,"NXS10223190HH2",2025-11-14,0,1,2,99,-1,0,0,0,0,3,25,1,0,1,608011156,"7.12.2"
"C37152",1,"NXS11023455HH1",2025-11-25,0,1,2,98,-1,0,0,1,1,5,25,0,0,1,608011156,"7.12.2"
"C37155",2,"NXS11123201HH4",2025-11-14,0,1,2,99,-1,0,9,1,0,17,25,1,1,1,608011156,"7.12.2"
"C37167",1,"NXS14723209HH1",2025-11-15,0,1,2,422,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37173",1,"RRH12324669HH1",2026-01-12,0,1,7,99,-1,1,0,1,0,23,25,0,0,4,608011156,"7.12.2"
"C37182",1,"RRH15923180HH1",2025-11-14,0,1,5,410,-1,0,0,1,2,5,25,0,0,4,608011156,"7.12.2"
"C37185",1,"NXS10823181HH1",2025-11-14,0,1,2,423,-1,0,9,1,0,3,25,0,0,1,608011156,"7.12.2"
"C37188",1,"NXS11024416HH1",2026-01-02,0,1,2,98,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C37194",1,"NXS11323230HH1",2025-11-16,0,1,2,422,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37197",1,"NXS11323228HH1",2025-11-16,0,1,2,207,-1,1,0,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37206",2,"NXS10223235HH2",2025-11-16,0,1,2,99,-1,0,0,0,1,356,24,1,0,1,608011156,"7.12.2"
"C37212",1,"NXS11023249HH1",2025-11-16,0,1,2,423,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.2"
"C37215",1,"NXS12723252HH1",2025-11-16,0,1,2,423,-1,0,0,0,0,3,24,0,0,1,608011156,"7.12.2"
"C37218",1,"NBN10523254HH1",2025-11-18,0,1,2,99,-1,0,4,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37224",2,"NXS13523041HH2",2025-11-09,0,1,2,314,-1,0,9,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37227",1,"NXS13523808HH1",2025-11-28,0,5,2,99,-1,0,0,0,0,26,25,0,0,1,608011156,"7.12.2"
"C37233",1,"NXS12723272HH1",2025-11-18,0,1,2,116,-1,0,0,0,0,2,25,0,0,1,608011156,"7.12.2"
"C37236",1,"NXS11223262HH1",2025-11-17,0,1,2,410,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37242",1,"NXS10623222HH1",2025-11-15,0,1,2,312,-1,1,0,1,0,3,55,0,0,1,608011156,"7.12.2"
"C37245",1,"NXS11023271HH1",2025-11-18,0,1,2,98,-1,0,0,1,2,27,24,0,0,1,608011156,"7.12.2"
"C37248",1,"NXS11123243HH1",2025-11-16,0,1,2,99,-1,0,0,1,1,5,25,0,0,1,608011156,"7.12.2"
"C37251",1,"NXS11123244HH1",2025-11-16,0,1,2,314,-1,0,0,1,1,5,55,0,0,1,608011156,"7.12.2"
"C37254",1,"NXS11123220HH2",2025-11-15,0,1,2,431,-1,0,0,0,1,5,25,0,0,1,608011156,"7.12.2"
"C37260",1,"NXS10623242HH1",2025-11-16,0,1,2,420,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C37269",1,"NXS11323321HH1",2025-11-20,0,1,2,411,-1,0,0,1,1,3,55,0,0,1,608011156,"7.12.2"
"C37272",1,"NXS11323320HH1",2025-11-20,0,1,2,314,-1,0,4,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37275",1,"NXS11323318HH1",2025-11-20,0,1,2,423,-1,0,4,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37278",1,"NXS11323314HH1",2025-11-20,0,1,2,422,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37281",1,"NXS12924135HH1",2025-12-20,0,5,2,98,-1,0,9,1,0,35,25,0,0,1,608011156,"7.12.2"
"C37284",1,"NXS12923092HH1",2025-11-11,0,1,2,99,-1,1,9,1,1,5,25,0,0,1,608011156,"7.12.2"
"C37287",1,"NXS14724273HH1",2025-11-27,0,5,2,422,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37290",2,"RSO15223290HH2",2025-11-19,0,1,9,410,-1,0,0,0,1,56,25,1,0,12,608011156,"7.12.2"
"C37296",2,"NXS10223171HH5",2025-11-14,0,1,2,99,-1,0,0,0,0,13,25,1,1,1,608011156,"7.12.2"
"C37311",2,"NXS10223237HH2",2025-11-16,0,1,2,422,-1,0,0,0,3,5,25,1,0,1,608011156,"7.12.2"
"C37317",1,"NBN10523269HH1",2025-11-14,0,5,2,99,-1,0,0,0,0,37,25,0,0,1,608011156,"7.12.2"
"C37320",1,"NBN10523166HH1",2025-11-15,0,1,2,99,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37332",1,"NBN10523292HH1",2025-11-21,0,1,2,99,15,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37335",2,"NBN10523069HH4",2025-11-10,0,1,2,99,-1,0,0,0,0,45,25,1,1,1,608011156,"7.12.2"
"C37347",1,"NBN10523267HH1",2025-11-19,0,1,2,99,-1,0,0,1,0,3,25,0,0,1,608011156,"7.12.2"
"C37350",1,"NXS11323359HH1",2025-11-21,0,1,2,101,-1,0,0,1,2,46,55,0,0,1,608011156,"7.12.2"
"C37365",1,"NXS11423293HH1",2025-11-19,0,1,2,313,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37368",2,"NXS10223352HH4",2025-11-21,0,1,2,98,-1,0,0,0,0,47,25,1,1,1,608011156,"7.12.2"
"C37380",2,"NXS10223336HH3",2025-11-21,0,1,2,312,-1,0,0,0,1,5,18,1,0,1,608011156,"7.12.2"
"C37389",1,"NXS10623328HH1",2025-11-20,0,1,2,313,-1,0,0,0,2,5,25,0,0,1,608011156,"7.12.2"
"C37392",1,"NXS12723962HH1",2025-11-21,0,5,2,101,-1,0,4,0,2,35,25,0,0,1,608011156,"7.12.2"
"C37395",1,"NXS11323720HH1",2025-11-22,0,5,2,423,90,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37398",1,"NXS11323397HH1",2025-11-22,0,1,2,422,-1,1,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37401",1,"NXS10223389HH2",2025-11-22,0,1,2,422,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37407",1,"NXS11023348HH1",2025-11-21,0,1,2,313,-1,0,0,1,0,5,18,0,0,1,608011156,"7.12.2"
"C37410",1,"NXS11022705HH1",2025-10-23,0,1,2,314,94,0,0,1,1,5,25,0,0,1,608011156,"7.12.2"
"C37413",1,"NXS12723813HH1",2025-11-22,0,5,2,313,-1,0,0,1,0,35,25,0,0,1,608011156,"7.12.2"
"C37416",1,"NXS14723409HH1",2025-11-23,0,1,2,422,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37419",1,"NXS14723412HH1",2025-11-23,0,1,2,422,-1,0,0,0,2,3,25,0,0,1,608011156,"7.12.2"
"C37422",3,"NXS11223224HH1",2025-11-15,0,1,2,313,-1,0,0,1,2,5,-1,0,0,1,608011156,"7.12.2"
"C37428",1,"NXS14724257HH1",2025-12-25,0,1,2,423,-1,0,0,0,0,3,18,0,0,1,608011156,"7.12.2"
"C37431",1,"NBN10523377HH1",2025-11-22,0,1,2,99,-1,0,0,1,0,3,55,0,0,1,608011156,"7.12.2"
"C37434",1,"RRH15823929HH1",2025-12-12,0,1,7,99,-1,0,0,1,1,5,25,0,0,4,608011156,"7.12.2"
"C37437",1,"NXS12723403HH1",2025-11-23,0,1,2,313,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37446",1,"NBN10523448HH1",2025-11-26,0,1,2,99,31,1,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37452",1,"NXS14723466HH1",2025-11-26,0,1,2,423,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C37461",2,"NXS10623423HH3",2025-11-23,0,1,2,420,-1,0,0,1,1,5,25,1,0,1,608011156,"7.12.2"
"C37464",1,"RSO15223329HH1",2025-11-20,0,1,9,422,-1,0,0,0,0,5,25,0,0,12,608011156,"7.12.2"
"C37470",1,"NXS14723463HH1",2025-11-26,0,1,2,314,-1,0,0,0,0,5,55,0,0,1,608011156,"7.12.2"
"C37473",2,"NXS10324824HH7",2026-01-18,0,1,2,410,-1,0,0,0,2,3,25,1,1,1,608011156,"7.12.2"
"C37476",2,"NXS13823299HH2",2025-11-20,0,1,2,312,-1,0,0,1,0,5,25,1,0,1,608011156,"7.12.2"
"C37482",1,"NXS11323456HH1",2025-11-26,0,1,2,420,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37488",1,"NXS10923420HH1",2025-11-23,0,1,2,206,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37512",1,"NXS13523429HH1",2025-11-22,0,5,2,313,-1,0,0,1,2,3,25,0,0,1,608011156,"7.12.2"
"C37515",1,"NXS12723458HH1",2025-11-26,0,1,2,423,-1,0,0,1,0,3,55,0,0,1,608011156,"7.12.2"
"C37518",2,"NXS13523991HH4",2025-11-22,0,5,2,423,-1,0,0,1,2,5,25,1,1,1,608011156,"7.12.2"
"C37530",1,"NXS11623366HH1",2025-11-21,0,1,2,423,-1,0,0,0,2,5,25,0,0,1,608011156,"7.12.2"
"C37533",1,"NXS11623370HH1",2025-11-22,0,1,2,422,-1,0,9,0,0,5,55,0,0,1,608011156,"7.12.2"
"C37536",1,"NXS11623266HH1",2025-11-17,0,1,2,99,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C37539",1,"NXS14723511HH1",2025-11-27,0,1,2,423,-1,0,0,1,0,127,25,0,0,1,608011156,"7.12.2"
"C37542",1,"NXS14724057HH1",2025-11-27,0,5,2,422,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37545",1,"NXS10223505HH1",2025-11-27,0,1,2,99,-1,0,9,1,1,5,25,0,0,1,608011156,"7.12.2"
"C37548",1,"NXS11324231HH1",2025-12-25,0,5,2,423,-1,0,1,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37551",1,"NXS10823478HH1",2025-11-26,0,1,2,207,-1,0,0,0,0,5,18,0,0,1,608011156,"7.12.2"
"C37554",1,"NXS11023499HH1",2025-11-27,0,1,2,313,-1,0,0,1,3,5,25,0,0,1,608011156,"7.12.2"
"C37557",1,"NXS11325219HH1",2026-02-06,0,5,2,422,-1,0,0,1,0,134,25,0,0,1,608011156,"7.12.2"
"C37560",1,"NXS10623480HH1",2025-11-26,0,1,2,423,84,0,1,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37563",1,"NXS11323531HH1",2025-11-28,0,1,2,116,-1,0,0,0,1,3,25,0,0,1,608011156,"7.12.2"
"C37569",1,"NXS11323529HH1",2025-11-28,0,1,2,422,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37572",1,"NXS15123304HH1",2025-11-20,0,1,2,207,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C37575",1,"NXS10823507HH1",2025-11-27,0,1,2,312,-1,0,9,0,0,135,25,0,0,1,608011156,"7.12.2"
"C37578",1,"NXS10823508HH1",2025-11-27,0,1,2,423,-1,0,9,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37581",1,"NXS10823482HH1",2025-11-26,0,1,2,410,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37584",1,"NXS11323538HH1",2025-11-28,0,1,2,422,16,0,4,0,1,5,25,0,0,1,608011156,"7.12.2"
"C37587",1,"NXS11323539HH1",2025-11-28,0,1,2,422,-1,0,0,0,0,5,24,0,0,1,608011156,"7.12.2"
"C37590",1,"NXS11323540HH1",2025-11-28,0,1,2,99,38,0,4,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37596",1,"NXS11325080HH1",2025-11-27,0,5,2,423,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37602",1,"NXS11323588HH1",2025-11-30,0,1,2,410,-1,0,0,1,2,3,25,0,0,1,608011156,"7.12.2"
"C37611",1,"RRH12123986HH1",2025-12-14,0,1,5,410,-1,0,0,0,2,137,25,0,0,4,608011156,"7.12.2"
"C37614",1,"RRH15823806HH1",2025-12-07,0,1,5,431,-1,0,4,0,0,5,55,0,0,4,608011156,"7.12.2"
"C37617",1,"NXS11223592HH1",2025-11-30,0,1,2,314,-1,0,0,0,2,5,25,0,0,1,608011156,"7.12.2"
"C37620",3,"TRN11723485HH1",2025-11-26,0,1,3,101,-1,0,0,0,0,5,-1,0,0,2,608011156,"7.12.2"
"C37623",2,"NXS10223600HH2",2025-11-30,0,1,2,410,-1,0,0,0,0,3,25,1,0,1,608011156,"7.12.2"
"C37632",1,"NXS11323666HH1",2025-12-03,0,1,2,422,-1,0,0,0,2,5,24,0,0,1,608011156,"7.12.2"
"C37644",2,"NXS10223674HH2",2025-12-03,0,1,2,99,-1,0,0,0,0,3,18,1,0,1,608011156,"7.12.2"
"C37650",1,"NXS10623613HH1",2025-12-01,0,1,2,205,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37653",1,"NXS10623614HH1",2025-12-01,0,1,2,423,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37656",1,"NXS11323668HH1",2025-12-03,0,1,2,423,-1,0,1,1,2,5,24,0,0,1,608011156,"7.12.2"
"C37659",1,"NXS12723553HH1",2025-11-28,0,1,2,313,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37662",1,"NXS13524058HH1",2025-12-17,0,1,2,116,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37665",1,"NXS13523632HH1",2025-12-02,0,1,2,99,-1,0,0,0,0,147,25,0,0,1,608011156,"7.12.2"
"C37668",1,"NXS11323701HH1",2025-12-04,0,1,2,423,-1,0,0,1,2,56,25,0,0,1,608011156,"7.12.2"
"C37671",1,"NXS11325333HH1",2025-12-04,0,5,2,423,-1,0,0,1,0,3,24,0,0,1,608011156,"7.12.2"
"C37677",1,"NXS11323699HH1",2025-12-04,0,1,2,423,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37692",1,"NXS11323700HH1",2025-12-04,0,1,2,423,-1,0,0,1,0,5,55,0,0,1,608011156,"7.12.2"
"C37710",1,"RRH15923749HH2",2025-12-06,0,1,5,410,-1,0,1,1,2,5,25,0,0,4,608011156,"7.12.2"
"C37716",2,"NXS10624549HH2",2026-01-08,0,1,2,98,-1,0,0,1,2,5,24,1,0,1,608011156,"7.12.2"
"C37722",1,"NXS11623653HH1",2025-12-03,0,1,2,206,61,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37725",2,"NXS10223654HH3",2025-12-03,0,1,2,99,-1,0,0,1,1,5,25,1,0,1,608011156,"7.12.2"
"C37740",1,"NXS11324305HH1",2025-12-05,0,5,2,101,77,0,0,1,0,3,25,0,0,1,608011156,"7.12.2"
"C37743",1,"NXS11323722HH1",2025-12-05,0,1,2,422,-1,0,0,1,1,5,25,0,0,1,608011156,"7.12.2"
"C37746",3,"NXS11323723HH1",2025-12-05,0,1,2,423,-1,0,0,1,2,5,-1,0,0,1,608011156,"7.12.2"
"C37752",1,"NXS13523559HH1",2025-11-29,0,1,2,116,-1,0,0,0,0,235,25,0,0,1,608011156,"7.12.2"
"C37758",1,"NXS13523707HH1",2025-12-04,0,1,2,410,-1,0,4,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37764",1,"NXS11323774HH1",2025-12-06,0,1,2,423,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37773",1,"NXS14723775HH1",2025-12-06,0,1,2,423,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37788",2,"NXS10223780HH4",2025-12-06,0,1,2,99,-1,0,0,0,0,237,25,1,1,1,608011156,"7.12.2"
"C37800",1,"NXS11624002HH1",2025-12-04,0,5,2,314,59,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37806",1,"NXS11623687HH1",2025-12-04,0,1,2,440,-1,1,0,1,0,245,55,0,0,1,608011156,"7.12.2"
"C37809",2,"NXS10223744HH4",2025-12-06,0,1,2,313,-1,0,0,0,0,5,25,1,0,1,608011156,"7.12.2"
"C37821",1,"NXS13523728HH1",2025-12-05,0,1,2,207,-1,0,4,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37824",2,"RRH15823794HH2",2025-12-07,0,1,5,431,-1,0,0,0,0,246,18,0,0,4,608011156,"7.12.2"
"C37830",1,"NXS13523738HH1",2025-12-06,0,1,2,116,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.2"
"C37836",3,"NXS12923768HH1",2025-12-06,0,1,2,99,156,0,0,0,0,5,-1,0,0,1,608011156,"7.12.2"
"C37839",1,"NXS11223679HH1",2025-12-04,0,1,2,423,-1,0,0,0,2,247,25,0,0,1,608011156,"7.12.2"
"C37842",1,"NXS11424537HH1",2026-01-08,0,1,2,422,-1,0,0,0,0,5,55,0,0,1,608011156,"7.12.2"
"C37851",1,"NXS14724430HH1",2025-12-07,0,5,2,410,-1,0,0,1,0,256,25,0,0,1,608011156,"7.12.2"
"C37854",1,"NXS15123736HH1",2025-12-06,0,1,2,313,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.2"
"C37857",1,"NXS10823554HH1",2025-11-29,0,1,2,410,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37860",3,"NXS11323802HH1",2025-12-07,0,1,2,423,-1,0,0,0,0,5,-1,0,0,1,608011156,"7.12.2"
"C37866",1,"NXS11323838HH1",2025-12-10,0,1,2,423,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37869",2,"NXS10223789HH5",2025-12-07,0,1,2,410,-1,0,0,0,0,5,25,1,1,1,608011156,"7.12.2"
"C37884",1,"NXS10623769HH1",2025-12-06,0,1,2,99,-1,0,1,1,0,3,25,0,0,1,608011156,"7.12.2"
"C37887",1,"NXS11323834HH1",2025-12-10,0,1,2,423,-1,0,0,0,0,35,24,0,0,1,608011156,"7.12.2"
"C37890",1,"NXS11323850HH1",2025-12-10,0,1,2,423,-1,0,0,0,1,56,18,0,0,1,608011156,"7.12.2"
"C37896",1,"NXS12723853HH1",2025-12-10,0,1,2,423,-1,0,0,1,2,5,55,0,0,1,608011156,"7.12.2"
"C37899",1,"NXS12723812HH1",2025-12-08,0,1,2,423,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37902",1,"NXS11323865HH1",2025-12-11,0,1,2,410,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37905",1,"NXS11323867HH1",2025-12-11,0,1,2,423,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37908",1,"NXS13523787HH1",2025-12-07,0,1,2,99,-1,0,0,0,0,5,24,0,0,1,608011156,"7.12.2"
"C37911",1,"NXS10625639HH1",2025-12-10,0,5,2,206,-1,0,0,1,0,346,25,0,0,1,608011156,"7.12.2"
"C37914",1,"NXS11223820HH1",2025-12-10,0,1,2,99,-1,0,0,0,0,3,25,0,0,1,608011156,"7.12.2"
"C37920",1,"NXS11323871HH1",2025-12-11,0,1,2,422,-1,0,0,1,2,1,18,0,0,1,608011156,"7.12.2"
"C37923",1,"NXS11323874HH1",2025-12-11,0,1,2,410,-1,0,0,0,0,5,25,0,0,1,608011156,"7.12.2"
"C37926",2,"NXS10223841HH2",2025-12-10,0,1,2,314,-1,0,4,0,1,5,25,1,0,1,608011156,"7.12.2"
"C37950",3,"NXS13523400HH1",2025-11-23,0,1,2,99,-1,0,0,0,0,5,-1,0,0,1,608011156,"7.12.2"
"C37953",1,"NXS10823818HH1",2025-12-10,0,1,2,312,-1,0,0,1,0,56,55,0,0,1,608011156,"7.12.2"
"C37956",1,"NXS13523737HH1",2025-12-06,0,1,2,312,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37965",1,"NBN10523944HH1",2025-12-10,0,5,2,99,-1,0,0,1,0,56,25,0,0,1,608011156,"7.12.2"
"C37968",2,"NBN10523634HH2",2025-12-07,0,1,2,99,-1,0,0,1,0,15,25,1,0,1,608011156,"7.12.2"
"C37971",1,"NBN10523804HH1",2025-12-08,0,1,2,99,-1,1,0,1,0,3,25,0,0,1,608011156,"7.12.2"
"C37983",1,"NXS14723899HH1",2025-12-12,0,1,2,422,-1,0,0,1,0,5,18,0,0,1,608011156,"7.12.2"
"C37986",1,"NXS10323923HH1",2025-12-12,0,1,2,410,-1,0,0,0,1,5,25,0,0,1,608011156,"7.12.2"
"C37989",1,"NXS14723904HH1",2025-12-12,0,1,2,422,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C37992",1,"RRH15823918HH1",2025-12-12,0,1,5,431,-1,0,0,0,0,5,25,0,0,4,608011156,"7.12.2"
"C37995",1,"NXS11023880HH1",2025-12-11,0,1,2,302,-1,0,0,1,0,5,25,0,0,1,608011156,"7.12.2"
"C37998",1,"RRH15824226HH1",2025-12-25,0,1,5,433,-1,0,0,1,0,456,25,0,0,4,608011156,"7.12.2"
"C38001",2,"NXS11123881HH3",2025-12-11,0,1,2,410,-1,0,0,1,0,5,25,1,0,1,608011156,"7.12.2"
"C38010",1,"NXS10823829HH1",2025-12-10,0,1,2,98,-1,0,4,0,0,4,25,0,0,1,608011156,"7.12.2"
"C38013",1,"NXS10623884HH1",2025-12-11,0,1,2,420,-1,0,0,1,2,5,25,0,0,1,608011156,"7.12.2"
"C38016",1,"NXS11323964HH1",2025-12-13,0,1,2,423,-1,0,0,1,2,457,25,0,0,1,608011156,"7.12.2"
