HoHID,HHType,FirstEntry,LastInactive,Stat,StatEnrollmentID,ReturnTime,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAIR,RRHAIR,PSHAIR,RRHSOStatus,RRHSOMoveIn,ReportID,Step
"C38655",1,2026-01-03,2026-01-02,1,,-1,0,0,0,0,56,1,0,0,25,0,22,3,410,98,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,0,18,1,1,0,0,0,-1,607271242,"6.18"
"C38658",1,2026-01-07,2026-01-06,1,,-1,1,0,1,0,3,1,0,0,55,0,22,1,99,99,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,1,0,1,0,0,1,1,429,430,1,1,0,0,0,-1,607271242,"6.18"
"C38661",1,2026-01-06,2026-01-05,1,,-1,0,0,0,0,56,1,0,0,55,0,22,1,116,99,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,16,0,16,0,0,16,16,0,16,1,1,0,0,0,-1,607271242,"6.18"
"C38664",1,2026-01-05,2026-01-04,1,,-1,1,0,1,1,3,2,0,0,25,0,22,1,116,410,1,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,16,0,16,0,0,16,16,155,171,1,1,0,0,0,-1,607271242,"6.18"
"C38670",1,2026-01-04,2026-01-03,1,,-1,1,0,1,0,3,1,0,0,25,0,22,1,116,101,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,15,0,15,0,0,15,15,548,563,1,1,0,0,0,-1,607271242,"6.18"
"C38673",1,2026-01-06,2026-01-05,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,335,410,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,54,0,54,0,0,54,54,0,54,1,1,0,0,0,-1,607271242,"6.18"
"C38676",1,2026-01-07,2026-01-06,1,,-1,0,0,1,0,134,1,0,0,25,0,22,1,101,206,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,57,0,57,0,0,57,57,38,95,1,1,0,0,0,-1,607271242,"6.18"
"C38679",1,2026-01-09,2026-01-08,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,116,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,24,0,24,0,0,24,24,3,27,1,1,0,0,0,-1,607271242,"6.18"
"C38700",1,2025-11-10,2025-11-09,1,,-1,0,0,0,0,5,1,0,0,24,0,22,1,101,99,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,2,15,1,1,0,0,0,-1,607271242,"6.18"
"C38703",1,2026-01-06,2026-01-05,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,101,116,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,48,0,48,0,0,48,48,6,54,1,1,0,0,0,-1,607271242,"6.18"
"C38706",1,2026-01-09,2026-01-08,1,,-1,1,0,1,0,1,1,0,0,25,0,22,1,116,423,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,37,0,37,0,0,37,37,366,403,1,1,0,0,0,-1,607271242,"6.18"
"C38709",1,2026-01-09,2026-01-08,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,101,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,19,0,19,0,0,19,19,0,19,1,1,0,0,0,-1,607271242,"6.18"
"C38712",1,2026-01-23,2026-01-22,1,,-1,1,0,1,2,136,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,15,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,15,236,251,15,1176,1191,4,0,1,0,0,-1,607271242,"6.18"
"C38715",1,2026-01-10,2026-01-09,1,,-1,0,0,1,2,5,1,0,0,25,0,22,1,101,422,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,35,0,35,0,0,35,35,5,40,1,1,0,0,0,-1,607271242,"6.18"
"C38718",1,2026-01-09,2026-01-08,1,,-1,0,0,1,0,5,1,0,0,25,0,22,1,204,225,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,0,13,1,1,0,0,0,-1,607271242,"6.18"
"C38721",1,2026-01-09,2026-01-08,1,,-1,0,0,1,2,3,1,0,0,25,0,22,1,101,98,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,16,0,16,0,0,16,16,0,16,1,1,0,0,0,-1,607271242,"6.18"
"C38733",2,2026-01-09,2026-01-08,1,,-1,0,0,0,0,5,1,1,0,25,1,22,1,101,99,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,36,0,36,0,0,36,36,3,39,1,1,0,0,0,-1,607271242,"6.18"
"C38739",1,2026-01-10,2026-01-09,1,,-1,1,0,1,0,5,1,0,0,55,0,22,3,116,101,1,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,28,0,28,0,0,28,28,3654,3682,1,1,0,0,0,-1,607271242,"6.18"
"C38742",1,2026-01-09,2026-01-08,1,,-1,0,0,1,0,5,1,0,0,25,0,22,3,336,312,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,23,0,23,0,0,23,23,0,23,1,1,0,0,0,-1,607271242,"6.18"
"C38745",2,2026-01-10,2026-01-09,1,,-1,0,0,0,0,5,1,1,0,25,1,22,1,116,99,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,15,0,15,0,0,15,15,6,21,1,1,0,0,0,-1,607271242,"6.18"
"C38751",1,2026-01-13,2026-01-12,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,99,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,0,0,7,7,8,15,1,1,0,0,0,-1,607271242,"6.18"
"C38754",2,2026-01-10,2026-01-09,1,,-1,0,0,0,0,98,1,1,0,25,1,22,1,335,314,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,33,0,33,0,0,33,33,68,101,1,1,0,0,0,-1,607271242,"6.18"
"C38760",1,2026-01-10,2026-01-09,1,,-1,6,0,1,2,15,1,0,0,25,0,22,1,205,99,0,0,1,2,0,25,0,21,0,1,101,-1,219,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,39,0,39,191,0,230,230,95,325,5,1,0,0,0,-1,607271242,"6.18"
"C38763",1,2026-01-05,2026-01-04,1,,-1,9,0,1,0,5,1,0,0,25,0,22,1,116,116,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,34,0,34,0,0,34,34,94,128,1,1,0,0,0,-1,607271242,"6.18"
"C38766",1,2026-01-09,2026-01-08,1,,-1,0,0,1,0,146,1,0,0,25,0,22,1,116,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,24,0,24,0,0,24,24,16,40,1,1,0,0,0,-1,607271242,"6.18"
"C38769",1,2026-01-11,2026-01-10,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,101,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,0,0,17,17,30,47,1,1,0,0,0,-1,607271242,"6.18"
"C38772",1,2026-01-10,2026-01-09,1,,-1,1,0,1,0,3,1,0,0,25,0,22,1,116,99,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,28,0,28,0,0,28,28,2,30,1,1,0,0,0,-1,607271242,"6.18"
"C38775",1,2026-01-04,2026-01-03,1,,-1,0,0,1,0,5,1,0,0,25,0,21,3,335,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,112,0,112,0,0,112,112,0,112,1,1,0,0,0,-1,607271242,"6.18"
"C38778",1,2026-02-28,2026-02-27,1,,-1,0,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,3,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,3,212,215,3,49,52,4,0,1,0,0,-1,607271242,"6.18"
"C38781",1,2026-01-11,2026-01-10,1,,-1,0,0,1,1,147,1,0,0,25,0,22,1,206,313,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,42,0,42,0,0,42,42,0,42,1,1,0,0,0,-1,607271242,"6.18"
"C38784",1,2026-01-06,2026-01-05,1,,-1,4,0,0,0,5,1,0,0,25,0,22,3,207,207,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,59,0,59,0,0,59,59,150,209,1,1,0,0,0,-1,607271242,"6.18"
"C38787",1,2026-01-11,2026-01-10,1,,-1,0,1,1,2,3,1,0,0,25,0,22,1,336,313,0,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,49,0,49,0,0,49,49,2,51,1,1,0,0,0,-1,607271242,"6.18"
"C38793",1,2026-01-12,2026-01-11,1,,-1,1,0,1,0,23,1,0,0,25,0,22,1,116,423,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,1,2,116,-1,158,1,0,1,0,0,25,0,16,0,16,1,0,17,17,453,470,9,1,0,1,0,-1,607271242,"6.18"
"C38796",1,2026-01-12,2026-01-11,1,,-1,0,0,1,1,23,1,0,0,25,0,22,1,101,99,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,12,0,12,0,0,12,12,4,16,1,1,0,0,0,-1,607271242,"6.18"
"C38799",1,2026-01-13,2026-01-12,1,,-1,0,0,0,0,156,1,0,0,25,0,22,1,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,2,20,1,1,0,0,0,-1,607271242,"6.18"
"C38802",1,2026-01-12,2026-01-11,1,,-1,0,0,0,0,5,1,0,0,25,0,22,3,116,313,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,30,48,1,1,0,0,0,-1,607271242,"6.18"
"C38805",1,2026-01-16,2026-01-15,1,,-1,4,0,0,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,116,-1,129,0,0,0,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,129,129,258,129,76,205,4,0,1,0,0,-1,607271242,"6.18"
"C38808",2,2026-01-12,2026-01-11,1,,-1,0,0,0,0,3,1,1,0,25,1,22,1,335,434,0,0,0,0,0,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,35,0,35,0,0,35,35,0,35,1,1,0,0,0,-1,607271242,"6.18"
"C38814",3,2026-02-02,2026-02-01,1,,-1,0,0,0,1,5,0,1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,3,116,-1,9,0,0,0,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,9,232,241,9,41,50,4,0,1,0,0,-1,607271242,"6.18"
"C38817",1,2026-01-12,2026-01-11,1,,-1,0,0,1,0,157,1,0,0,25,0,22,3,335,207,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,63,0,63,0,0,63,63,33,96,1,1,0,0,0,-1,607271242,"6.18"
"C38820",1,2026-01-13,2026-01-12,1,,-1,0,0,0,0,5,1,0,0,55,0,22,1,101,423,0,0,0,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,129,0,129,0,0,129,129,32,161,1,1,0,0,0,-1,607271242,"6.18"
"C38823",1,2026-01-26,2026-01-25,1,,-1,0,0,0,0,5,1,0,0,25,0,22,3,101,410,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,62,0,62,0,0,62,62,115,177,1,1,0,0,0,-1,607271242,"6.18"
"C38826",1,2026-01-16,2026-01-15,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,101,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,26,0,26,0,0,26,26,3,29,1,1,0,0,0,-1,607271242,"6.18"
"C38829",1,2026-01-16,2026-01-15,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,101,422,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,15,0,15,0,0,15,15,2,17,1,1,0,0,0,-1,607271242,"6.18"
"C38832",1,2026-01-13,2026-01-12,1,,-1,0,0,1,2,5,1,0,0,25,0,22,3,116,116,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,17,0,17,0,0,17,17,7,24,1,1,0,0,0,-1,607271242,"6.18"
"C38835",1,2026-01-15,2026-01-14,1,,-1,0,0,1,2,167,1,0,0,25,0,22,1,314,98,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,18,0,18,0,0,18,18,0,18,1,1,0,0,0,-1,607271242,"6.18"
"C38838",1,2026-01-16,2026-01-15,1,,-1,0,0,1,0,3,1,0,0,25,0,22,1,101,423,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,26,0,26,0,0,26,26,3,29,1,1,0,0,0,-1,607271242,"6.18"
"C38841",1,2026-02-09,2026-02-08,1,,-1,1,0,1,2,5,1,0,0,18,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,101,410,5,1,0,1,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,5,13,18,5,460,465,4,0,1,0,0,-1,607271242,"6.18"
"C38844",1,2026-01-16,2026-01-15,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,101,423,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,40,0,40,0,0,40,40,0,40,1,1,0,0,0,-1,607271242,"6.18"
"C38847",1,2026-02-03,2026-02-02,1,,-1,0,0,0,0,5,1,0,0,25,0,22,3,336,431,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,29,0,29,0,0,29,29,0,29,1,1,0,0,22,1,607271242,"6.18"
"C38850",1,2026-01-17,2026-01-16,1,,-1,6,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,0,3,116,-1,257,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,257,0,257,257,84,341,4,0,0,0,0,-1,607271242,"6.18"
"C38853",1,2026-01-14,2026-01-13,1,,-1,0,0,0,0,234,1,0,0,25,0,22,3,410,410,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,77,0,77,0,0,77,77,0,77,1,1,0,0,0,-1,607271242,"6.18"
"C38856",1,2026-04-07,2026-04-06,1,,-1,1,0,1,1,3,1,0,0,55,0,22,1,99,101,1,0,1,1,0,55,0,21,0,1,116,-1,79,1,0,1,1,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,45,0,45,79,0,124,124,168,292,5,1,0,0,0,-1,607271242,"6.18"
"C38859",1,2026-01-14,2026-01-13,1,,-1,0,0,1,0,3,1,0,0,25,0,22,1,336,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,5,18,1,1,0,0,0,-1,607271242,"6.18"
"C38862",1,2026-01-12,2026-01-11,1,,-1,0,0,1,0,3,1,0,0,55,0,22,1,204,410,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,34,0,34,0,0,34,34,6,40,1,1,0,0,0,-1,607271242,"6.18"
"C38865",1,2026-01-24,2026-01-23,1,,-1,0,0,1,0,36,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,101,-1,91,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,91,159,250,91,22,113,4,0,1,0,0,-1,607271242,"6.18"
"C38868",1,2026-01-14,2026-01-13,1,,-1,1,0,1,0,5,1,0,0,25,0,22,1,314,312,1,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,46,0,46,0,0,46,46,2,48,1,1,0,0,0,-1,607271242,"6.18"
"C38871",1,2026-05-12,2026-05-11,1,,-1,4,0,0,0,235,1,0,0,25,0,22,1,336,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,53,0,53,0,0,53,53,2,55,1,1,0,0,0,-1,607271242,"6.18"
"C38874",1,2026-01-17,2026-01-16,1,,-1,0,0,1,0,5,1,0,0,55,0,22,1,314,423,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,41,0,41,0,0,41,41,0,41,1,1,0,0,0,-1,607271242,"6.18"
"C38877",1,2026-01-12,2026-01-11,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,314,410,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,48,0,48,0,0,48,48,8,56,1,1,0,0,0,-1,607271242,"6.18"
"C38880",1,2026-01-17,2026-01-16,1,,-1,0,0,0,0,5,1,0,0,25,0,22,1,335,423,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,18,31,1,1,0,0,0,-1,607271242,"6.18"
"C38883",3,2026-01-18,2026-01-17,1,,-1,0,0,0,0,5,0,1,0,-1,0,22,1,101,422,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,74,0,74,0,0,74,74,0,74,1,1,0,0,0,-1,607271242,"6.18"
"C38886",1,2026-01-30,2026-01-29,1,,-1,1,0,1,2,236,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,314,433,53,1,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,53,47,100,53,119,172,4,0,1,0,0,-1,607271242,"6.18"
"C38892",1,2026-01-18,2026-01-17,1,,-1,0,0,0,0,56,1,0,0,24,0,22,1,101,423,0,0,0,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,24,0,24,0,0,24,24,0,24,1,1,0,0,0,-1,607271242,"6.18"
"C38898",1,2026-01-16,2026-01-15,1,,-1,1,0,1,2,1,1,0,0,18,0,22,3,206,422,1,0,1,2,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,0,13,1,1,0,0,0,-1,607271242,"6.18"
"C38904",1,2026-01-16,2026-01-15,1,,-1,0,0,1,2,5,1,0,0,25,0,22,1,101,410,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,27,0,27,0,0,27,27,0,27,1,1,0,0,0,-1,607271242,"6.18"
"C38907",1,2026-01-17,2026-01-16,1,,-1,0,0,0,0,2,1,0,0,18,0,22,1,204,101,0,0,0,0,0,18,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,32,0,32,0,0,32,32,2,34,1,1,0,0,0,-1,607271242,"6.18"
"C38910",3,2026-01-25,2026-01-24,1,,-1,0,0,1,0,5,0,1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,-1,0,22,1,3,410,420,9,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,9,133,142,9,0,9,4,0,1,0,0,-1,607271242,"6.18"
"C38913",1,2026-01-17,2026-01-16,1,,-1,0,0,1,2,3,1,0,0,25,0,22,1,335,313,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,42,0,42,0,0,42,42,0,42,1,1,0,0,0,-1,607271242,"6.18"
"C38916",1,2026-01-17,2026-01-16,1,,-1,0,0,1,0,56,2,0,0,25,0,22,1,116,313,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,40,0,40,0,0,40,40,61,101,1,1,0,0,0,-1,607271242,"6.18"
"C38922",1,2025-10-06,2025-10-05,1,,-1,9,1,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,22,1,1,99,98,239,0,1,1,0,0,55,0,0,0,0,29,0,29,29,0,29,8,0,0,1,0,-1,607271242,"6.18"
"C38925",1,2026-01-07,2026-01-06,1,,-1,0,0,1,2,3,2,0,0,25,0,21,3,335,-1,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,267,0,267,0,0,267,267,0,267,1,1,0,0,0,-1,607271242,"6.18"
"C38931",2,2026-01-18,2026-01-17,1,,-1,0,0,0,0,3,1,3,0,25,1,22,1,101,420,0,0,0,0,1,25,1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,49,0,49,0,0,49,49,76,125,1,1,0,0,0,-1,607271242,"6.18"
"C38949",1,2026-01-18,2026-01-17,1,,-1,0,0,0,0,3,1,0,0,25,0,22,1,116,99,0,0,0,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,3,0,3,0,0,3,3,18,21,1,1,0,0,0,-1,607271242,"6.18"
"C38952",1,2026-01-17,2026-01-16,1,,-1,1,0,1,0,5,1,0,0,24,0,22,1,116,206,1,0,1,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,21,0,21,0,0,21,21,6,27,1,1,0,0,0,-1,607271242,"6.18"
"C38955",1,2026-01-18,2026-01-17,1,,-1,9,0,1,0,247,1,0,0,25,0,22,1,206,422,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,13,0,13,0,0,13,13,0,13,1,1,0,0,0,-1,607271242,"6.18"
"C38958",3,2026-01-12,2026-01-11,1,,-1,0,0,1,0,5,0,1,0,-1,0,22,1,335,422,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,15,15,0,0,15,15,0,15,2,1,0,0,0,-1,607271242,"6.18"
"C38961",1,2026-03-07,2026-03-06,1,,-1,0,0,0,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,21,1,1,116,-1,13,0,0,0,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,13,195,208,13,50,63,4,0,1,0,0,-1,607271242,"6.18"
